CustomerID,CustomerName,Segment,City,State,Region
1848,Darlene Sanchez,Home Office,Kramerburgh,Washington,East
1849,Cynthia Thomas,Corporate,Pottsview,Florida,West
1850,Allen Mullen,Home Office,South Vanessa,Oregon,South
1851,Heather Everett,Consumer,Port Rachelbury,Tennessee,East
1852,Douglas Howard,Corporate,East Eric,North Dakota,South
1853,Alexa Johnson,Consumer,Port Kimberly,Montana,North
1854,Francisco King,Consumer,East Cesar,Alabama,East
1855,Andrea Smith,Consumer,New Maria,Utah,South
1856,Heather Stein,Home Office,Webbfort,Indiana,West
1857,Taylor David,Consumer,Kimview,Arkansas,South
1858,Laurie Ramirez,Home Office,Kirstenchester,Montana,North
1859,Kayla Petty,Home Office,Changview,Oklahoma,East
1860,Erin Swanson,Consumer,East Briannachester,Kentucky,South
1861,Christopher Franklin,Home Office,Laurenborough,Idaho,North
1862,Todd Owens,Consumer,Michaelchester,Michigan,North
1863,Taylor Graves MD,Consumer,Michaelton,New York,West
1864,Scott Moore,Home Office,Jessicamouth,Arkansas,West
1865,Christina Anderson,Consumer,North Travisburgh,Oklahoma,North
1866,Daniel Orr,Consumer,Thompsonmouth,Washington,East
1867,Chad Liu,Consumer,Bradyton,Louisiana,East
1868,Michelle George,Consumer,North Jennifer,Maine,East
1869,Allison Barnett,Home Office,East Melissa,Oklahoma,South
1870,Robin Price,Corporate,Christinafurt,West Virginia,West
1871,Kimberly Moon,Consumer,Alexandriaborough,Michigan,North
1872,Jeremy Smith,Home Office,Port Kyle,Rhode Island,East
1873,Peter Conrad,Home Office,South Travisland,Iowa,South
1874,Carrie Deleon,Consumer,Nelsonbury,Minnesota,North
1875,Rebecca Kramer,Home Office,Markborough,Kentucky,South
1876,Susan Hill,Home Office,New James,Connecticut,North
1877,Wayne Jimenez,Consumer,East Ericland,Utah,South
1878,Benjamin Conley,Home Office,South Laurachester,Idaho,West
1879,Cindy Sanchez,Home Office,Krystalburgh,Rhode Island,East
1880,David Mills,Corporate,Dayville,Idaho,East
1881,Julia Gomez,Consumer,Kennethhaven,Connecticut,South
1882,Andrea Jennings,Home Office,Hamiltonfurt,Oklahoma,East
1883,Theresa Johnson,Consumer,Port Kellychester,North Carolina,South
1884,Shawn Andrews,Consumer,Lake Lori,Hawaii,North
1885,Alexander Mcdonald,Home Office,West Matthew,Oklahoma,West
1886,Amanda Pennington,Home Office,Derekberg,Georgia,West
1887,Deanna Dunn,Consumer,Collinsstad,Oregon,West
1888,Nancy Henry,Home Office,Jeanetteside,Rhode Island,North
1889,Olivia Flores,Consumer,South Rogerbury,Alaska,South
1890,Rebecca Harvey,Corporate,Port Karen,North Dakota,South
1891,Richard Estes,Consumer,East Reneefort,Illinois,South
1892,Dawn Saunders,Corporate,Port Dustinshire,Louisiana,South
1893,Stephen Terry,Corporate,Aliciaville,West Virginia,West
1894,Robert Edwards,Corporate,Lake Elizabeth,North Carolina,East
1895,William Scott,Consumer,East Jeffreytown,Oklahoma,East
1896,Kathleen Hahn,Corporate,Burnstown,Virginia,North
1897,Amanda Patterson,Corporate,Carterport,Hawaii,North
1898,Suzanne Meyer,Home Office,Watersside,Arizona,East
1899,Stephen Ferguson,Home Office,Lake Kimberlymouth,North Dakota,North
1900,Justin Lloyd,Corporate,Port Greg,North Dakota,West
1901,Frank Sanford,Corporate,North Arianafort,South Carolina,West
1902,Gregory Cross,Home Office,Jenniferhaven,South Dakota,North
1903,Stephanie Alvarado,Home Office,Kellyland,West Virginia,West
1904,Brian Mueller,Corporate,Englishburgh,Vermont,West
1905,Jason Thompson,Home Office,Scottshire,North Carolina,North
1906,Rebecca Andrews,Consumer,Hickmanhaven,Maryland,South
1907,Virginia Johnson,Consumer,Ritamouth,Iowa,East
1908,Rebecca Rodriguez,Corporate,Debbieview,Colorado,North
1909,Jonathan Trevino,Home Office,Adamport,Virginia,West
1910,Brenda May,Corporate,Valdezfort,Tennessee,East
1911,Brady Webster MD,Consumer,Hodgesburgh,Arkansas,East
1912,Tara Nelson,Home Office,New Danielle,Pennsylvania,North
1913,Benjamin Hernandez,Home Office,East Steven,New Hampshire,South
1914,Collin Kramer,Home Office,Port Elijah,Tennessee,South
1915,Edward Thomas,Home Office,Garrettton,New Mexico,West
1916,James Greene,Corporate,Matthewstad,Iowa,North
1917,Stacy Campbell,Home Office,West Victoria,Maryland,North
1918,John Estrada,Consumer,Robinsonburgh,Florida,South
1919,Barbara Chapman,Corporate,South Tommy,Idaho,East
1920,Michael Stewart,Consumer,New Madeline,Oklahoma,South
1921,Chelsea Calderon,Home Office,Port Kathybury,Tennessee,East
1922,Philip Sandoval,Consumer,South Rachel,Vermont,North
1923,Maureen Jones,Corporate,Johnport,Kentucky,South
1924,Chase Roth MD,Consumer,South Justinmouth,North Carolina,South
1925,John Brown,Corporate,East Kelly,Arizona,East
1926,Beth Meadows,Consumer,Tuckermouth,New Mexico,North
1927,Kathy Stewart,Consumer,Port Michaelstad,Nebraska,West
1928,Patrick Williams,Corporate,West Angela,Oklahoma,West
1929,Bridget Martinez,Consumer,Masonchester,Maine,North
1930,Jonathan Russell,Consumer,Simpsonberg,North Carolina,South
1931,Gavin Walker,Home Office,West Keith,Montana,North
1932,Christopher Gates,Home Office,New Jason,Mississippi,South
1933,Kevin Thompson,Home Office,Ronniehaven,Wisconsin,West
1934,Eric Cook,Consumer,Lake Robert,Connecticut,West
1935,Vickie Tucker,Home Office,Patrickbury,Hawaii,East
1936,Jessica Goodwin,Home Office,East Bonnieville,South Dakota,East
1937,Tracy Flowers,Consumer,Port Justinview,South Carolina,West
1938,Gary Robinson,Consumer,Burtonbury,New Hampshire,South
1939,Katherine Gill,Consumer,Lake Travis,Hawaii,North
1940,Jennifer Gonzalez,Home Office,Thomasside,Oregon,West
1941,Mary House,Corporate,North Michaelton,Oregon,West
1942,Roberta Fischer,Corporate,Comptontown,Idaho,South
1943,Holly Riley,Consumer,Port Miguel,Iowa,North
1944,Morgan Bernard,Consumer,North Zachary,Mississippi,West
1945,Karen Cardenas,Corporate,Theresaburgh,Colorado,East
1946,Kristen Valencia,Home Office,South Holly,South Dakota,North
1947,Roy Meyer,Corporate,New Brenda,New Mexico,South
1948,Michael Berry,Corporate,West Elizabeth,Ohio,East
1949,Tanya Mitchell,Home Office,Reynoldshaven,Maryland,East
1950,Mathew King,Corporate,Freemanmouth,Hawaii,South
1951,Elizabeth Serrano,Consumer,East Andrea,Ohio,South
1952,Eric Scott,Home Office,Shirleyport,North Dakota,East
1953,Penny Gonzalez,Corporate,Ramirezbury,Oregon,South
1954,Sheri Boone,Home Office,South Thomasview,Utah,West
1955,Ashley Tyler,Home Office,East Michael,Washington,West
1956,Ms. Michelle Cox MD,Home Office,Michaelport,Colorado,North
1957,Priscilla Sanchez,Consumer,Port Jordanland,West Virginia,East
1958,Lisa Camacho,Consumer,East Bruce,Alaska,North
1959,Jesse Rivers,Corporate,East Jodyhaven,Delaware,East
1960,Zachary Jimenez,Home Office,West Christinaland,Alabama,East
1961,Anthony Miller,Corporate,Jodihaven,Indiana,North
1962,Sandra Hayes,Home Office,Braunside,Nebraska,West
1963,Tammy Robertson,Corporate,Barnettstad,Kentucky,East
1964,Robert Brown,Consumer,Lake Carlos,Rhode Island,East
1965,Hunter Chang,Corporate,Lake Sharon,Oklahoma,East
1966,Teresa Hunt,Home Office,West Meghanchester,California,West
1967,Stephen West,Corporate,New Christopherport,California,North
1968,John Parker,Corporate,Port Jessicabury,Arkansas,East
1969,Sarah Larson,Corporate,Gabrielborough,Rhode Island,South
1970,Alexis Johnson,Home Office,South Rachelfort,Alaska,South
1971,Andrew Perez,Consumer,Pruittmouth,California,North
1972,Melissa Hester,Corporate,Taraside,Wisconsin,North
1973,Erica Brooks,Consumer,Archerburgh,Arizona,West
1974,Dr. Michael Richards MD,Corporate,Waltersmouth,South Carolina,East
1975,Derek Nelson,Consumer,Lake Nancy,Kansas,West
1976,Angela Pena,Consumer,New Jillberg,Massachusetts,East
1977,Rodney Brandt,Home Office,South Laura,Florida,South
1978,Kyle Newman,Home Office,Wellsbury,Kansas,East
1979,Donald White,Consumer,East Stephanieport,North Carolina,South
1980,Robert Dixon,Corporate,Grayburgh,Iowa,East
1981,Rachel Curtis,Corporate,Juliabury,Utah,East
1982,Kyle Harper,Consumer,Jeanettefurt,Oklahoma,South
1983,Eduardo Gibson,Home Office,Timburgh,New Hampshire,South
1984,Hector Bennett,Home Office,Jonathanfort,Wyoming,North
1985,Vincent Kaiser,Corporate,West Jack,Alabama,East
1986,Kathryn Graves,Consumer,Christopherview,Connecticut,West
1987,Jason Hendrix,Corporate,Lake Diana,Nevada,North
1988,Alexis Turner,Home Office,Wilsonport,Tennessee,West
1989,Raymond Wagner,Consumer,Lake Taylor,Illinois,South
1990,Kyle Gray,Consumer,New Christopherchester,Alabama,North
1991,Damon Fowler,Home Office,Samanthaburgh,Rhode Island,South
1992,Crystal Martinez,Consumer,Lake Danielberg,Tennessee,West
1993,Christopher Roberts,Corporate,Jonesbury,Maine,West
1994,Sandra Dixon,Corporate,Amandabury,Pennsylvania,East
1995,Angela Pena,Home Office,Smithborough,Nevada,West
1996,Adam Rodgers,Home Office,Christopherside,Maryland,East
1997,Heather Moore,Consumer,Lake Kellyhaven,Rhode Island,East
1998,Robert Reid,Consumer,Collinfurt,North Carolina,South
1999,Keith Murray,Consumer,Peterfurt,Rhode Island,North
2000,Alyssa Johnson,Corporate,Lake Raymond,Arkansas,East
